idx,op_id,op_name,dst,src1,src2
0,4,EVAL_MM_CUR,1,2,0
1,11,TEMP_DECAY,1,2,1
2,5,ACCEPT_MM_IF_BETTER,2,0,0
3,9,REG_XOR,2,3,0
4,1,MUTATE_MM_CUR,1,3,1
5,6,ACCEPT_MM_SA,3,0,0
6,0,INIT_MM_CUR,2,3,0
