idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,4,EVAL_META_CUR,0,1,2
4,6,ACCEPT_META_SA,3,1,1
5,9,REG_XOR,1,3,1
6,2,MUTATE_META_BEST_TO_CUR,1,3,3
7,10,REG_SHR,2,3,2
8,2,MUTATE_META_BEST_TO_CUR,3,2,1
