idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,12,BSWAP,2,0,5,0x882E494210EF5F41,10
1,3,ROTL,7,2,5,0x2E0A3547C3A7F68C,10
2,1,ADD,5,7,0,0x5B78560BE6592CCF,10
3,4,SHL_XOR,0,5,6,0xFE02CC19618B7D3F,10
4,5,SHR_XOR,1,0,3,0x2670832E2F4B66EB,10
5,4,SHL_XOR,2,1,1,0xE7A52C42B068CFDB,10
6,5,SHR_XOR,7,2,4,0x0381E2091AED3AE9,10
7,11,ROTR,0,7,1,0x778DBE39674F53AF,10
8,11,ROTR,0,0,6,0xCA266F29F7AA0698,10
9,1,ADD,7,7,0,0x0B42E8DD78878B8A,10
