idx,op_id,op_name,dst,src1,src2
0,5,ACCEPT_META_IF_BETTER,0,0,3
1,4,EVAL_META_CUR,1,0,2
2,10,REG_SHR,2,0,3
3,5,ACCEPT_META_IF_BETTER,3,2,1
4,11,TEMP_DECAY,1,3,2
5,10,REG_SHR,1,1,2
6,6,ACCEPT_META_SA,3,1,0
7,10,REG_SHR,1,2,2
8,0,INIT_META_CUR,3,1,0
