idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,5,SHR_XOR,1,0,4,0x822EDF6C01B185D1,6
1,4,SHL_XOR,3,1,4,0x318E14447A434D3F,6
2,4,SHL_XOR,0,3,6,0x5C26C33C2F45D2A9,6
3,4,SHL_XOR,0,0,7,0x5106C68E93E03442,6
4,5,SHR_XOR,0,0,0,0x298DF8B2D469AF31,6
5,4,SHL_XOR,7,0,7,0xC1D4AFADD0B064E4,6
