idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,11,ROTR,2,6,5,0xD8D47D036EF868D8,4
1,2,MUL,7,3,5,0x51750D2E3CBA8C88,4
2,13,MUM,2,0,0,0x1C8C7E6E53EFFD29,4
3,2,MUL,7,2,6,0xCC4850E54AD90368,4
