idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,4,SHL_XOR,7,0,3,0xC54C7824BB740A1F,8
1,11,ROTR,5,7,3,0xDF1686AA9AD5BEF6,8
2,5,SHR_XOR,6,5,4,0x8292A5D39FAAF6F1,8
3,3,ROTL,1,6,5,0x9F85D2376B9B940C,8
4,4,SHL_XOR,1,1,5,0xDD770EFA588D154D,8
5,5,SHR_XOR,7,1,1,0xC83B33A9F64B2C95,8
6,5,SHR_XOR,0,7,1,0x9BF1AB680A0000D4,8
7,4,SHL_XOR,7,0,6,0x63CF2CB3AD6CDB36,8
