idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,4,SHL_XOR,0,0,4,0x738EF9FF54D929CE,7
1,5,SHR_XOR,6,0,3,0x760B3D3430BD22A6,7
2,0,XOR,6,6,3,0xCE523E1BF5973F53,7
3,5,SHR_XOR,4,6,2,0xA48682A9079BD5AB,7
4,5,SHR_XOR,3,4,0,0x3B4FD87D135E8CE9,7
5,5,SHR_XOR,7,3,0,0xD1F4BF5693037950,7
6,4,SHL_XOR,7,7,7,0x5D27B1BDAA0FFEF9,7
