outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
43,no_carry,0x1924FDB4D01DD1B0,10000,24,6083,31.921875,31.941406,4096,277.500000,44.200781,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,96172,440045,133583
44,no_carry,0x1924FDB4D01DD1B0,10000,24,9461,32.044434,32.031250,4096,235.375000,41.899414,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,98432,450046,137142
45,no_carry,0x1924FDB4D01DD1B0,10000,24,4429,31.812500,32.031250,4096,219.500000,43.968750,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,100764,460047,139966
46,no_carry,0x1924FDB4D01DD1B0,10000,24,4943,31.968750,31.929688,4096,215.250000,42.335938,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,102702,470048,143539
47,no_carry,0x1924FDB4D01DD1B0,10000,24,4442,31.921875,31.933594,4096,282.500000,44.611719,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,105024,480049,146212
48,no_carry,0x1924FDB4D01DD1B0,10000,24,7996,32.015625,32.066406,4096,255.750000,43.504219,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,106927,490050,149479
49,no_carry,0x1924FDB4D01DD1B0,10000,24,4,31.968750,32.007813,4096,230.125000,44.648438,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,109087,500051,152631
50,no_carry,0x1924FDB4D01DD1B0,10000,24,4033,31.968750,32.007813,4096,230.125000,45.648438,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,111433,510052,155435
51,no_carry,0x1924FDB4D01DD1B0,10000,24,4304,31.968750,32.125000,4096,255.500000,45.057500,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,113858,520053,158376
52,no_carry,0x1924FDB4D01DD1B0,10000,24,4768,31.968750,31.976563,4096,238.625000,43.570313,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,116103,530054,161912
53,no_carry,0x1924FDB4D01DD1B0,10000,24,4456,32.078125,32.101563,4096,254.375000,44.210938,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,118512,540055,164774
54,no_carry,0x1924FDB4D01DD1B0,10000,24,8221,32.062500,32.019531,4096,256.500000,45.262344,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,120902,550056,167340
55,no_carry,0x1924FDB4D01DD1B0,10000,24,9063,31.875000,32.042969,4096,243.375000,42.035156,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,122706,560057,171081
56,no_carry,0x1924FDB4D01DD1B0,10000,24,9,31.968750,32.007813,4096,230.125000,45.648438,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,125246,570058,173946
57,no_carry,0x1924FDB4D01DD1B0,10000,24,4498,32.187500,31.875000,4096,242.375000,43.000000,31.968750,32.007813,4096,230.125000,45.648438,8,0x38D30802CE9B2D64,127555,580059,176749
58,no_carry,0x1924FDB4D01DD1B0,10000,24,8809,31.984375,31.988281,4096,266.500000,45.670156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,129830,590060,179506
59,no_carry,0x1924FDB4D01DD1B0,10000,24,4941,32.031250,32.214844,4096,235.250000,44.613281,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,132091,600061,182315
60,no_carry,0x1924FDB4D01DD1B0,10000,24,3715,31.984375,31.988281,4096,266.500000,45.670156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,134400,610062,185117
61,no_carry,0x1924FDB4D01DD1B0,10000,24,9775,31.984375,31.910156,4096,245.250000,42.394531,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,136654,620063,188575
62,no_carry,0x1924FDB4D01DD1B0,10000,24,5296,32.015625,31.796875,4096,261.250000,42.265625,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,138882,630064,191543
63,no_carry,0x1924FDB4D01DD1B0,10000,24,4134,32.047852,32.007813,4096,245.750000,43.982422,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,140643,640065,194715
64,no_carry,0x1924FDB4D01DD1B0,10000,24,5201,31.968750,31.972656,4096,234.250000,44.550781,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,142736,650066,197744
65,no_carry,0x1924FDB4D01DD1B0,10000,24,4,31.984375,31.988281,4096,266.500000,45.670156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,145024,660067,200587
66,no_carry,0x1924FDB4D01DD1B0,10000,24,3816,31.965576,31.777344,4096,247.125000,43.042480,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,147138,670068,204241
67,no_carry,0x1924FDB4D01DD1B0,10000,24,3717,32.031250,32.058594,4096,234.125000,44.894531,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,149227,680069,207088
68,no_carry,0x1924FDB4D01DD1B0,10000,24,0,31.984375,31.988281,4096,266.500000,45.170156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,151549,690070,209814
69,no_carry,0x1924FDB4D01DD1B0,10000,24,0,31.984375,31.988281,4096,266.500000,45.170156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,153884,700071,212447
70,no_carry,0x1924FDB4D01DD1B0,10000,24,5892,32.062500,32.031250,4096,282.125000,45.447500,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,156099,710072,214989
71,no_carry,0x1924FDB4D01DD1B0,10000,24,5088,32.031250,31.894531,4096,272.625000,40.983906,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,158089,720073,218655
72,no_carry,0x1924FDB4D01DD1B0,10000,24,8425,31.937500,31.871094,4096,240.125000,43.730469,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,160146,730074,221853
73,no_carry,0x1924FDB4D01DD1B0,10000,24,4646,32.031250,32.035156,4096,255.875000,43.002969,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,162078,740075,225210
74,no_carry,0x1924FDB4D01DD1B0,10000,24,6907,31.937500,31.867188,4096,274.750000,45.013438,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,164708,750076,227750
75,no_carry,0x1924FDB4D01DD1B0,10000,24,5541,32.031250,32.156250,4096,275.000000,43.706250,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,167089,760077,230724
76,no_carry,0x1924FDB4D01DD1B0,10000,24,4000,32.156250,32.074219,4096,250.875000,43.066406,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,169276,770078,233767
77,no_carry,0x1924FDB4D01DD1B0,10000,24,6705,32.000000,32.027344,4096,268.500000,43.728281,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,171336,780079,237069
78,no_carry,0x1924FDB4D01DD1B0,10000,24,7301,32.015625,31.859375,4096,244.625000,43.140625,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,173470,790080,240413
79,no_carry,0x1924FDB4D01DD1B0,10000,24,0,31.984375,31.988281,4096,266.500000,45.170156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,175786,800081,243113
80,no_carry,0x1924FDB4D01DD1B0,10000,24,5326,32.007813,31.996094,4096,227.500000,42.402344,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,178017,810082,246787
81,no_carry,0x1924FDB4D01DD1B0,10000,24,4604,32.140625,32.035156,4096,283.625000,42.131719,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,180041,820083,249706
82,no_carry,0x1924FDB4D01DD1B0,10000,24,9504,32.000000,32.019531,4096,238.250000,42.402344,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,181882,830084,253215
83,no_carry,0x1924FDB4D01DD1B0,10000,24,6654,32.062500,31.925781,4096,277.125000,43.282656,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,183727,840085,256565
84,no_carry,0x1924FDB4D01DD1B0,10000,24,3627,31.984375,31.988281,4096,266.500000,45.670156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,186087,850086,259341
85,no_carry,0x1924FDB4D01DD1B0,10000,24,5135,32.062500,32.113281,4096,253.125000,42.808594,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,187826,860087,262775
86,no_carry,0x1924FDB4D01DD1B0,10000,24,0,31.984375,31.988281,4096,266.500000,45.170156,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,190095,870088,265463
87,no_carry,0x1924FDB4D01DD1B0,10000,24,9067,32.093750,31.839844,4096,268.625000,43.125469,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,192417,880089,268626
88,no_carry,0x1924FDB4D01DD1B0,10000,24,4640,32.062500,31.980469,4096,252.875000,43.277344,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,194227,890090,271985
89,no_carry,0x1924FDB4D01DD1B0,10000,24,7050,31.968750,32.148438,4096,247.000000,42.945313,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,196395,900091,275152
90,no_carry,0x1924FDB4D01DD1B0,10000,24,5159,32.031250,32.089844,4096,218.500000,44.238281,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,198723,910092,278039
91,no_carry,0x1924FDB4D01DD1B0,10000,24,4735,31.984375,31.914063,4096,212.625000,43.914063,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,200789,920093,281292
92,no_carry,0x1924FDB4D01DD1B0,10000,24,4805,32.062500,32.136719,4096,259.500000,43.646406,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,202809,930094,284278
93,no_carry,0x1924FDB4D01DD1B0,10000,24,6029,31.984375,31.996094,4096,276.250000,42.611719,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,204816,940095,287957
94,no_carry,0x1924FDB4D01DD1B0,10000,24,6899,32.031250,32.082031,4096,246.000000,44.277344,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,207062,950096,291119
95,no_carry,0x1924FDB4D01DD1B0,10000,24,5966,32.015625,31.953125,4096,215.000000,43.609375,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,209138,960097,294602
96,no_carry,0x1924FDB4D01DD1B0,10000,24,8194,31.906250,32.019531,4096,248.250000,41.464844,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,211285,970098,298251
97,no_carry,0x1924FDB4D01DD1B0,10000,24,6291,31.973145,32.093750,4096,249.250000,43.262695,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,213148,980099,301519
98,no_carry,0x1924FDB4D01DD1B0,10000,24,8397,31.937500,31.984375,4096,233.125000,45.296875,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,215426,990100,303823
99,no_carry,0x1924FDB4D01DD1B0,10000,24,5558,31.984375,32.046875,4096,289.250000,44.266875,31.984375,31.988281,4096,266.500000,45.670156,8,0xB526D34A4381D2BF,217416,1000101,306756
