idx,op_id,op_name,dst,src1,src2
0,1,MUTATE_META_CUR,3,0,3
1,8,RAND_REG,1,3,2
2,7,RESET_META_CUR_TO_BEST,0,2,1
3,12,CALL_META,1,1,3
4,7,RESET_META_CUR_TO_BEST,2,3,3
5,2,MUTATE_META_BEST_TO_CUR,1,3,1
6,11,TEMP_DECAY,1,1,1
7,13,NOP,0,3,3
8,6,ACCEPT_META_SA,0,0,0
9,8,RAND_REG,3,0,0
10,9,REG_XOR,3,0,1
11,4,EVAL_META_CUR,3,0,3
12,8,RAND_REG,0,0,1
