idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,10,REG_SHR,1,2,3
4,11,TEMP_DECAY,2,2,2
5,3,CROSS_MM_BEST_CUR,2,3,2
6,12,CALL_MM,3,1,0
7,7,RESET_MM_CUR_TO_BEST,1,3,1
8,8,RAND_REG,2,0,2
9,1,MUTATE_MM_CUR,3,1,1
10,6,ACCEPT_MM_SA,0,3,2
