idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,15
1,4,EVAL_CUR,0,0,0,15
2,5,ACCEPT_IF_BETTER,0,0,0,15
3,2,MUTATE_BEST_TO_CUR,1,1,1,15
4,6,ACCEPT_SA,0,2,3,15
5,1,MUTATE_CUR,3,1,3,15
6,10,REG_SHR,2,3,3,15
7,1,MUTATE_CUR,1,2,1,15
8,3,CROSS_BEST_CUR,2,3,2,15
9,0,INIT_CUR,3,2,2,15
10,6,ACCEPT_SA,1,3,3,15
11,11,TEMP_DECAY,3,3,0,15
12,8,RAND_REG,2,3,2,15
13,6,ACCEPT_SA,3,3,0,15
14,4,EVAL_CUR,1,1,2,15
