idx,op_id,op_name,dst,src1,src2
0,0,INIT_MMM_CUR,0,0,0
1,4,EVAL_MMM_CUR,0,0,0
2,5,ACCEPT_MMM_IF_BETTER,0,0,0
3,3,CROSS_MMM_BEST_CUR,0,3,2
4,8,RAND_REG,2,0,1
5,9,REG_XOR,1,3,3
6,12,CALL_MMM,1,1,0
7,3,CROSS_MMM_BEST_CUR,3,3,1
8,0,INIT_MMM_CUR,0,1,2
9,2,MUTATE_MMM_BEST_TO_CUR,2,3,3
