idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,0,INIT_META_CUR,0,1,2
4,0,INIT_META_CUR,0,1,3
5,11,TEMP_DECAY,3,3,2
6,4,EVAL_META_CUR,1,2,0
