idx,op_id,op_name,dst,src1,src2
0,8,RAND_REG,2,1,0
1,1,MUTATE_META_CUR,3,2,3
2,8,RAND_REG,1,3,1
3,7,RESET_META_CUR_TO_BEST,3,2,3
4,1,MUTATE_META_CUR,3,0,0
5,0,INIT_META_CUR,1,0,0
6,0,INIT_META_CUR,2,3,3
7,13,NOP,2,0,3
8,4,EVAL_META_CUR,2,1,2
9,6,ACCEPT_META_SA,3,3,1
10,7,RESET_META_CUR_TO_BEST,0,0,1
11,9,REG_XOR,1,3,2
12,7,RESET_META_CUR_TO_BEST,0,0,1
13,4,EVAL_META_CUR,3,1,2
14,2,MUTATE_META_BEST_TO_CUR,3,1,1
15,12,CALL_META,2,2,3
