idx,op_id,op_name,dst,src1,src2,used_len
0,2,MUTATE_BEST_TO_CUR,3,2,0,15
1,4,EVAL_CUR,1,1,2,15
2,2,MUTATE_BEST_TO_CUR,0,3,0,15
3,5,ACCEPT_IF_BETTER,0,3,2,15
4,10,REG_SHR,0,2,1,15
5,7,RESET_CUR_TO_BEST,1,0,3,15
6,6,ACCEPT_SA,0,1,0,15
7,5,ACCEPT_IF_BETTER,3,0,3,15
8,0,INIT_CUR,0,0,3,15
9,4,EVAL_CUR,2,0,2,15
10,4,EVAL_CUR,0,1,0,15
11,5,ACCEPT_IF_BETTER,2,1,3,15
12,2,MUTATE_BEST_TO_CUR,3,1,0,15
13,8,RAND_REG,0,2,0,15
14,9,REG_XOR,2,1,1,15
