idx,op_id,op_name,dst,src1,src2
0,12,CALL_META,2,2,2
1,2,MUTATE_META_BEST_TO_CUR,0,1,3
2,11,TEMP_DECAY,3,1,2
3,7,RESET_META_CUR_TO_BEST,1,1,3
4,5,ACCEPT_META_IF_BETTER,3,3,2
5,2,MUTATE_META_BEST_TO_CUR,3,2,1
6,6,ACCEPT_META_SA,0,3,2
7,12,CALL_META,0,3,0
8,13,NOP,1,2,3
9,10,REG_SHR,3,1,1
10,4,EVAL_META_CUR,3,2,2
