idx,op_id,op_name,dst,src1,src2
0,9,REG_XOR,0,3,3
1,13,NOP,2,3,1
2,9,REG_XOR,3,0,1
3,4,EVAL_META_CUR,0,2,0
4,1,MUTATE_META_CUR,0,3,2
5,8,RAND_REG,3,1,3
6,4,EVAL_META_CUR,1,1,0
7,0,INIT_META_CUR,0,3,1
8,4,EVAL_META_CUR,2,2,2
9,6,ACCEPT_META_SA,1,0,0
10,4,EVAL_META_CUR,2,1,1
